"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","RECOMMENDATION_1","CONFIDENCE_1","RECOMMENDATION_2","CONFIDENCE_2","RECOMMENDATION_3","CONFIDENCE_3"
"31651.00","60.459","5754.546","SE","0.00","T","T","T","T","F","F","F","F","T","F","F","T","T","T","T","T","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31665.00","30.631","7767.05","CO","0.00","F","F","F","F","F","T","T","F","T","F","T","F","F","F","T","F","F","T","F","F","Investimento Fundos_cambiais","0.936571","Investimento LCA","0.847374",,
"31668.00","32.523","6317.094","S","0.00","T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F",,,,,,
"31669.00","51.76","7807.564","S","1.00","T","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","seguro vida PF","0.990483",,,,
"31670.00","53.835","7187.482","SE","0.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31693.00","29.826","6946.514","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"31697.00","25.801","7777.156","NE","1.00","T","T","T","T","T","T","T","T","T","F","F","F","F","F","F","T","F","F","T","T","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672",,
"31715.00","71.20","6761.316","NE","1.00","F","F","F","F","T","T","T","F","F","F","T","F","F","T","F","F","T","T","T","T","Investimento Poupanca","0.855811","Investimento LCA","0.805595",,
"31741.00","46.167","7520.876","CO","0.00","F","T","F","F","T","T","T","T","F","T","F","F","F","F","F","F","T","T","T","T","Investimento Poupanca","0.946621",,,,
"31747.00","48.482","8057.583","SE","0.00","T","F","F","F","F","T","F","T","T","F","T","F","F","F","F","F","F","T","F","F","Investimento LCI","0.945274","Investimento Fundos_cambiais","0.933665",,
"31749.00","23.336","6582.784","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31761.00","37.876","6789.553","NE","1.00","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419"
"31765.00","49.758","8045.717","NE","0.00","T","T","T","T","F","F","F","F","T","T","F","T","T","T","T","T","T","F","T","F","Investimento Fundos","0.900164","Emprestimo _viagem","0.883252",,
"31770.00","51.661","6763.524","SE","0.00","F","T","F","F","T","T","F","F","F","F","T","F","T","F","F","T","F","T","T","F","Investimento LCI","0.944046","Investimento Poupanca","0.855811","Emprestimo _pessoal","0.850508"
"31773.00","41.033","7279.811","SE","0.00","F","F","T","F","F","F","F","F","F","F","T","F","T","F","F","F","F","T","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"31775.00","40.821","7654.167","SE","1.00","T","T","T","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"31794.00","34.248","7177.488","NE","1.00","F","F","F","F","F","F","T","T","T","F","F","F","T","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"31825.00","40.052","7783.853","NE","0.00","T","F","F","F","T","T","T","T","T","T","F","F","F","F","F","F","F","F","T","T",,,,,,
"31840.00","33.288","7759.135","N","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31848.00","34.166","7460.656","SE","1.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","F","F",,,,,,
"31850.00","34.985","7927.024","N","1.00","F","F","F","F","F","F","F","T","T","F","T","F","F","T","T","T","T","T","T","T",,,,,,
"31860.00","25.892","7613.534","SE","0.00","F","F","F","F","T","F","F","F","T","F","T","F","F","F","F","F","F","T","F","F",,,,,,
"31864.00","47.85","7973.945","CO","0.00","F","F","F","F","T","T","T","T","F","F","F","F","F","F","F","F","T","T","T","T","Investimento Poupanca","0.946621",,,,
"31868.00","41.708","9075.244","SE","0.00","T","T","T","T","T","T","T","T","T","F","F","T","F","T","F","T","F","F","T","T","Emprestimo _consignado","0.953515",,,,
"31868.00","41.708","9075.244","SE","0.00","T","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31868.00","41.708","9075.244","SE","0.00","T","T","T","T","F","F","F","F","F","F","T","T","F","T","F","T","F","F","T","T","Emprestimo _consignado","0.953515",,,,
"31868.00","41.708","9075.244","SE","0.00","T","T","T","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"31868.00","49.195","6602.12","SE","1.00","F","F","F","T","T","T","T","T","T","F","F","T","F","T","F","T","F","F","T","T","Emprestimo _consignado","0.953515","seguro vida PF","0.834343",,
"31868.00","49.195","6602.12","SE","1.00","F","F","F","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31868.00","49.195","6602.12","SE","1.00","F","F","F","T","F","F","F","F","F","F","T","T","F","T","F","T","F","F","T","T","Emprestimo _consignado","0.953515","seguro vida PF","0.834343",,
"31868.00","49.195","6602.12","SE","1.00","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"31871.00","19.402","6545.526","SE","1.00","F","T","F","F","T","T","T","F","T","F","F","F","F","F","F","F","F","F","F","T","Investimento CDB","0.89923","Investimento LCA","0.882011",,
"31872.00","27.961","7601.059","S","1.00","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"31874.00","19.452","7480.288","CO","1.00","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31891.00","33.352","5997.772","SE","0.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31897.00","53.318","8150.368","S","1.00","F","T","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.969922","seguro auto","0.959306",,
"31898.00","26.126","7563.46","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"31933.00","26.005","7751.542","NE","1.00","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","T","F","F",,,,,,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","T","F","F","T","T","F","F","F","F","T","T","T","T","T","T","T","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","T","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151","Investimento CDB","0.834699"
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","F","F","F","F","F","F","T","F","F","T","T","T","T","T","T","T",,,,,,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31945.00","38.997","8175.873","SE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","T","F","F","T","T","F","F","F","F","T","T","T","T","T","T","T","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","T","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151","Investimento CDB","0.834699"
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","F","F","F","F","F","F","T","F","F","T","T","T","T","T","T","T",,,,,,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31945.00","27.835","7579.282","CO","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","T","F","F","T","T","F","F","F","F","T","T","T","T","T","T","T","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","T","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151","Investimento CDB","0.834699"
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","T","T","T","T","T","T","T",,,,,,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31945.00","58.323","7044.815","CO","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"31957.00","38.268","6005.826","NE","1.00","F","F","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","T","F",,,,,,
"31961.00","28.527","6001.028","SE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"31986.00","31.205","17098.00","CO","0.00","F","F","F","F","T","T","T","F","F","F","T","F","F","F","F","F","T","T","T","T","Investimento Poupanca","0.855811","Investimento LCA","0.805595",,
"31997.00","27.496","7144.806","SE","0.00","F","F","F","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"31997.00","27.496","7144.806","SE","0.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674",,
"31997.00","27.496","7144.806","SE","0.00","F","F","F","F","T","F","F","T","F","T","F","F","F","T","F","F","F","F","F","F","Investimento Fundos_commodities","0.822053","Investimento LCI","0.819812","Investimento Poupanca","0.814433"
"31997.00","27.496","7144.806","SE","0.00","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.861494","Investimento LCI","0.856418","Investimento Poupanca","0.830312"
"31997.00","26.981","6875.051","SE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"31997.00","26.981","6875.051","SE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674",,
"31997.00","26.981","6875.051","SE","1.00","F","F","F","F","T","F","F","T","F","T","F","F","F","T","F","F","F","F","F","F","Investimento Fundos_commodities","0.822053","Investimento LCI","0.819812","Investimento Poupanca","0.814433"
"31997.00","26.981","6875.051","SE","1.00","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.861494","Investimento LCI","0.856418","Investimento Poupanca","0.830312"
"32032.00","36.805","7400.506","SE","1.00","T","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","T","F","T","F","seguro vida PF","0.953814","seguro vida Emp","0.945416","Investimento Fundos","0.900164"
"32032.00","36.805","7400.506","SE","1.00","T","F","F","T","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348",,
"32032.00","36.805","7400.506","SE","1.00","T","F","F","T","T","T","T","T","T","T","T","F","F","F","F","F","T","F","T","F","seguro vida PF","0.953814","seguro vida Emp","0.945416","Investimento Fundos","0.900164"
"32032.00","36.805","7400.506","SE","1.00","T","F","F","T","T","T","T","T","T","T","T","F","F","F","F","T","F","F","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348",,
"32032.00","22.46","6884.653","SE","1.00","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","T","F","T","F","Investimento Fundos","0.900164","Emprestimo _viagem","0.883252",,
"32032.00","22.46","6884.653","SE","1.00","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F",,,,,,
"32032.00","22.46","6884.653","SE","1.00","F","F","F","T","T","T","T","T","T","T","T","F","F","F","F","F","T","F","T","F","Investimento Fundos","0.900164","Emprestimo _viagem","0.883252",,
"32032.00","22.46","6884.653","SE","1.00","F","F","F","T","T","T","T","T","T","T","T","F","F","F","F","T","F","F","F","F",,,,,,
"32075.00","47.946","7007.984","SE","1.00","T","T","T","T","F","F","T","F","F","F","T","T","T","T","T","T","F","T","T","F",,,,,,
"32089.00","20.537","7986.39","CO","0.00","F","T","F","F","F","F","F","F","T","F","T","F","T","F","F","F","F","F","F","F",,,,,,
"32092.00","25.292","7728.412","N","0.00","F","F","F","F","F","T","T","F","F","F","T","F","F","F","F","F","F","F","T","T","Investimento Fundos_cambiais","0.956314","Investimento Poupanca","0.853418",,
"32102.00","38.356","8964.895","SE","1.00","F","F","F","F","T","T","T","T","F","F","F","F","T","F","F","F","T","T","T","T","Investimento Poupanca","0.946621",,,,
"32104.00","47.942","7071.973","SE","0.00","T","T","T","T","T","T","T","T","T","F","F","F","F","T","F","F","F","F","T","T",,,,,,
"32126.00","29.14","8028.888","SE","1.00","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F",,,,,,
"32127.00","28.175","8794.687","SE","0.00","T","T","T","T","F","F","F","F","F","F","T","F","F","T","F","F","F","F","T","F",,,,,,
"32127.00","28.175","8794.687","SE","0.00","T","T","T","T","F","F","F","F","F","F","T","F","T","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"32127.00","28.175","8794.687","SE","0.00","T","T","T","T","T","F","F","F","F","F","T","F","F","T","F","F","F","F","T","F",,,,,,
"32127.00","28.175","8794.687","SE","0.00","T","T","T","T","T","F","F","F","F","F","T","F","T","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"32127.00","42.341","6733.684","S","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","T","F",,,,,,
"32127.00","42.341","6733.684","S","0.00","F","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"32127.00","42.341","6733.684","S","0.00","F","F","F","F","T","F","F","F","F","F","T","F","F","T","F","F","F","F","T","F",,,,,,
"32127.00","42.341","6733.684","S","0.00","F","F","F","F","T","F","F","F","F","F","T","F","T","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"32133.00","38.736","5069.864","CO","0.00","T","T","F","F","T","T","T","T","T","T","F","F","F","T","F","F","F","F","T","T","Seguro Residencial","0.954096","seguro vida PF","0.949859",,
"32135.00","25.097","7159.251","NE","0.00","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"32160.00","45.307","6913.526","SE","0.00","F","F","T","T","F","F","F","F","F","F","T","T","T","T","T","T","F","F","T","F","seguro auto","0.920324","seguro vida Emp","0.915598",,
"32190.00","56.883","7680.627","SE","0.00","T","T","T","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"32197.00","44.624","5262.805","NE","0.00","F","T","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.861494","Investimento LCI","0.856418","Investimento Poupanca","0.830312"
"32217.00","37.872","7486.936","CO","0.00","F","F","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F","F","F",,,,,,
"32220.00","56.184","6078.866","CO","0.00","T","F","F","F","F","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_cambiais","0.974854",,,,
"32224.00","59.238","8114.948","SE","1.00","T","T","F","F","F","F","T","F","T","F","F","F","F","T","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"32241.00","27.245","6954.57","CO","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"32247.00","50.11","7103.451","SE","1.00","T","F","F","F","T","T","T","F","T","F","F","F","F","F","F","F","T","T","T","T","Investimento LCA","0.882011",,,,
"32280.00","27.024","7300.065","CO","1.00","F","F","F","T","F","F","T","F","F","F","F","F","F","T","F","F","F","T","F","F","seguro vida PF","0.834343",,,,
